sensitivity: 8,Num of Targets: 7,Deadzone: 0.001,Controller: Controller (Xbox One For Windows),Random: True
Time,Misses,Width,Distance
56553,0,50,574.7808277943864
1364,0,50,264.35771220072246
1612,0,50,241.40422531513403
1412,0,50,288.9792380085462
2384,0,50,351.2449287890147
240544,2,50,318.1571938523471
3016,2,50,321.13704239779
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
